Subject,Condition,Block,Start,StairId,BranchStart,Trial,Distance,Response,Reversal,RT,OutlierDist,OutlierSubj
S07,simple,4,far,1,far,10,197.9,1,4,2.8713439940002,FALSE,FALSE
S07,simple,4,far,1,far,11,184.6,1,0,1.36419209000087,FALSE,FALSE
S07,simple,4,far,1,far,12,172.2,0,5,2.45693416399808,FALSE,FALSE
S07,simple,4,far,1,far,13,184.6,0,0,1.68637653699989,FALSE,FALSE
S07,simple,4,far,1,far,14,197.9,0,0,3.166292574002,FALSE,FALSE
S07,simple,4,far,1,far,15,212.1,0,0,2.7648195010006,FALSE,FALSE
S07,simple,4,far,1,far,16,227.3,1,6,0.88666859300065,FALSE,FALSE
S07,simple,4,far,1,far,17,212.1,1,0,1.63189991200124,FALSE,FALSE
S07,simple,4,far,1,far,18,197.9,1,0,1.39709136999954,FALSE,FALSE
S07,simple,4,far,1,far,19,184.6,1,0,1.34178650100148,FALSE,FALSE
S07,simple,4,far,1,far,20,172.2,0,7,3.54775281099865,FALSE,FALSE
S07,simple,4,far,1,far,21,184.6,0,0,2.0554969879995,FALSE,FALSE
S07,simple,4,far,1,far,22,197.9,0,0,2.62963875200148,FALSE,FALSE
S07,simple,4,far,1,far,23,212.1,0,0,3.01065252199987,FALSE,FALSE
S07,simple,4,far,1,far,24,227.3,1,8,1.00233396900148,FALSE,FALSE
S07,simple,4,far,1,far,25,212.1,1,0,0.946232335998502,FALSE,FALSE
S07,simple,4,far,1,far,26,197.9,1,0,2.2619305929984,FALSE,FALSE
S07,simple,4,far,1,far,27,184.6,1,0,3.14792488400053,FALSE,FALSE
S07,simple,4,far,1,far,28,172.2,0,9,1.0683196309983,FALSE,FALSE
S07,simple,4,far,1,far,29,184.6,0,0,1.01981062100094,FALSE,FALSE
S07,simple,4,far,1,far,30,197.9,0,0,1.06217465200098,FALSE,FALSE
S07,simple,4,far,1,far,31,212.1,0,0,1.21277062499939,FALSE,FALSE
S07,simple,4,far,1,far,32,227.3,0,0,1.20220266999968,FALSE,FALSE
S07,simple,4,far,1,far,33,243.7,0,0,5.23665340099978,FALSE,FALSE
S07,simple,4,far,1,far,34,261.2,1,10,2.04472174400144,FALSE,FALSE
S07,simple,4,far,1,far,35,243.7,1,0,6.64634825899702,FALSE,TRUE
S07,simple,4,far,1,far,36,227.3,0,11,1.5522709470024,FALSE,FALSE
S07,simple,4,far,1,far,37,243.7,0,0,1.43833408400315,FALSE,FALSE
S07,simple,4,far,1,far,38,261.2,1,12,1.18963011800224,FALSE,FALSE
S08,simple,1,far,1,far,1,280,1,0,0.669993032000093,FALSE,FALSE
S08,simple,1,far,1,far,2,243.7,1,0,0.520471047000228,FALSE,FALSE
S08,simple,1,far,1,far,3,212.1,0,1,1.04231882500017,TRUE,FALSE
S08,simple,1,far,1,far,4,243.7,1,2,0.487186291999933,FALSE,FALSE
S08,simple,1,far,1,far,5,212.1,1,0,0.514232867999908,FALSE,FALSE
S08,simple,1,far,1,far,6,197.9,1,0,0.619774318000054,FALSE,FALSE
S08,simple,1,far,1,far,7,184.6,1,0,0.524138278999999,FALSE,FALSE
S08,simple,1,far,1,far,8,172.2,1,0,0.641581383999892,FALSE,FALSE
S08,simple,1,far,1,far,9,160.6,1,0,0.45729653799981,TRUE,FALSE
S08,simple,1,far,1,far,10,149.9,1,0,0.674563633000162,FALSE,FALSE
S08,simple,1,far,1,far,11,139.8,1,0,0.718300628000179,FALSE,FALSE
S08,simple,1,far,1,far,12,130.4,0,3,0.927229311999781,FALSE,FALSE
S08,simple,1,far,1,far,13,139.8,0,0,0.808501274999799,FALSE,FALSE
S08,simple,1,far,1,far,14,149.9,1,4,0.780069231000198,FALSE,FALSE
S08,simple,1,far,1,far,15,139.8,0,5,0.696601564999582,FALSE,FALSE
S08,simple,1,far,1,far,16,149.9,0,0,0.611705604000235,FALSE,FALSE
S08,simple,1,far,1,far,17,160.6,1,6,0.705863522000072,FALSE,FALSE
S08,simple,1,far,1,far,18,149.9,1,0,0.957132649999949,FALSE,FALSE
S08,simple,1,far,1,far,19,139.8,0,7,0.661535572000048,FALSE,FALSE
S08,simple,1,far,1,far,20,149.9,0,0,0.812181366999994,FALSE,FALSE
S08,simple,1,far,1,far,21,160.6,1,8,0.660617619000277,FALSE,FALSE
S08,simple,1,far,1,far,22,149.9,1,0,0.532776150000245,FALSE,FALSE
S08,simple,1,far,1,far,23,139.8,1,0,0.583987463000085,FALSE,FALSE
S08,simple,1,far,1,far,24,130.4,0,9,0.613268560000051,FALSE,FALSE
S08,simple,1,far,1,far,25,139.8,0,0,0.826415527000336,FALSE,FALSE
S08,simple,1,far,1,far,26,149.9,1,10,0.703127501999916,FALSE,FALSE
S08,simple,1,far,1,far,27,139.8,1,0,0.705615263999789,FALSE,FALSE
S08,simple,1,far,1,far,28,130.4,0,11,0.459972529999959,FALSE,FALSE
S08,simple,1,far,1,far,29,139.8,1,12,0.563192551000157,FALSE,FALSE
S08,simple,2,far,1,far,1,280,1,0,0.671661319000123,FALSE,FALSE
S08,simple,2,far,1,far,2,243.7,1,0,0.613966715000061,FALSE,FALSE
S08,simple,2,far,1,far,3,212.1,1,0,0.654493003000425,FALSE,FALSE
S08,simple,2,far,1,far,4,184.6,1,0,0.490209480999965,FALSE,FALSE
S08,simple,2,far,1,far,5,160.6,0,1,0.798875253000006,FALSE,FALSE
S08,simple,2,far,1,far,6,184.6,0,0,0.619363502999931,FALSE,FALSE
S08,simple,2,far,1,far,7,212.1,1,2,0.622134252000251,FALSE,FALSE
S08,simple,2,far,1,far,8,184.6,1,0,1.00088905300026,FALSE,FALSE
S08,simple,2,far,1,far,9,172.2,1,0,0.738983961000031,FALSE,FALSE
S08,simple,2,far,1,far,10,160.6,1,0,0.682017744999939,FALSE,FALSE
S08,simple,2,far,1,far,11,149.9,0,3,0.56056483600014,FALSE,FALSE
S08,simple,2,far,1,far,12,160.6,0,0,1.06480224100005,TRUE,FALSE
S08,simple,2,far,1,far,13,172.2,0,0,0.804015625999909,FALSE,FALSE
S08,simple,2,far,1,far,14,184.6,1,4,0.730953839999984,FALSE,FALSE
S08,simple,2,far,1,far,15,172.2,1,0,0.755950438000127,FALSE,FALSE
S08,simple,2,far,1,far,16,160.6,1,0,0.665153561999887,FALSE,FALSE
S08,simple,2,far,1,far,17,149.9,1,0,0.593314671999906,FALSE,FALSE
S08,simple,2,far,1,far,18,139.8,0,5,0.706050160999894,FALSE,FALSE
S08,simple,2,far,1,far,19,149.9,1,6,0.712767879999774,FALSE,FALSE
S08,simple,2,far,1,far,20,139.8,1,0,0.455376838999655,FALSE,FALSE
S08,simple,2,far,1,far,21,130.4,0,7,0.516195101999983,FALSE,FALSE
S08,simple,2,far,1,far,22,139.8,1,8,0.813696243000322,FALSE,FALSE
S08,simple,2,far,1,far,23,130.4,0,9,0.639127455000107,FALSE,FALSE
S08,simple,2,far,1,far,24,139.8,0,0,0.71205268499989,FALSE,FALSE
S08,simple,2,far,1,far,25,149.9,0,0,0.607289753000259,FALSE,FALSE
S08,simple,2,far,1,far,26,160.6,1,10,0.574371660999986,FALSE,FALSE
S08,simple,2,far,1,far,27,149.9,1,0,1.14905900000031,FALSE,TRUE
S08,simple,2,far,1,far,28,139.8,1,0,1.01293342000008,FALSE,FALSE
S08,simple,2,far,1,far,29,130.4,0,11,0.441433106000204,FALSE,FALSE
S08,simple,2,far,1,far,30,139.8,1,12,0.486178798999845,FALSE,FALSE
S08,simple,3,near,1,near,1,30.3,0,0,0.59313254000017,FALSE,FALSE
S08,simple,3,near,1,near,2,34.9,0,0,0.514736103999894,FALSE,FALSE
S08,simple,3,near,1,near,3,40.1,0,0,0.356288638000024,FALSE,FALSE
S08,simple,3,near,1,near,4,46,0,0,0.507555528000012,FALSE,FALSE
S08,simple,3,near,1,near,5,52.9,0,0,0.458298002999982,FALSE,FALSE
S08,simple,3,near,1,near,6,60.8,0,0,0.489550981999855,FALSE,FALSE
S08,simple,3,near,1,near,7,69.8,0,0,0.454113447000054,FALSE,FALSE
S08,simple,3,near,1,near,8,80.2,0,0,0.434502278999844,FALSE,FALSE
S08,simple,3,near,1,near,9,92.2,0,0,0.513307471999724,FALSE,FALSE
S08,simple,3,near,1,near,10,105.9,0,0,0.558707311000035,FALSE,FALSE
S08,simple,3,near,1,near,11,121.7,1,1,0.671186041000055,FALSE,FALSE
S08,simple,3,near,1,near,12,105.9,1,0,0.558823321999625,FALSE,FALSE
S08,simple,3,near,1,near,13,92.2,0,2,0.568696944999829,FALSE,FALSE
S08,simple,3,near,1,near,14,105.9,0,0,0.587248343000283,FALSE,FALSE
S08,simple,3,near,1,near,15,113.5,0,0,1.05110767899987,TRUE,TRUE
S08,simple,3,near,1,near,16,121.7,1,3,0.457077752000259,FALSE,FALSE
S08,simple,3,near,1,near,17,113.5,1,0,0.558415708999746,FALSE,FALSE
S08,simple,3,near,1,near,18,105.9,1,0,0.414387307000197,FALSE,FALSE
S08,simple,3,near,1,near,19,98.8,0,4,0.575547948999883,FALSE,FALSE
S08,simple,3,near,1,near,20,105.9,0,0,0.565619744000287,FALSE,FALSE
S08,simple,3,near,1,near,21,113.5,1,5,0.735324665999997,FALSE,FALSE
S08,simple,3,near,1,near,22,105.9,0,6,0.64447294699994,FALSE,FALSE
S08,simple,3,near,1,near,23,113.5,0,0,0.552191958000094,FALSE,FALSE
S08,simple,3,near,1,near,24,121.7,1,7,0.643789413999912,FALSE,FALSE
S08,simple,3,near,1,near,25,113.5,1,0,0.681315866000205,FALSE,FALSE
S08,simple,3,near,1,near,26,105.9,0,8,0.467569327000092,FALSE,FALSE
S08,simple,3,near,1,near,27,113.5,0,0,0.426300060999893,FALSE,FALSE
S08,simple,3,near,1,near,28,121.7,1,9,0.450948561000132,FALSE,FALSE
S08,simple,3,near,1,near,29,113.5,1,0,0.477295714999855,FALSE,FALSE
S08,simple,3,near,1,near,30,105.9,0,10,0.772413788999984,FALSE,FALSE
S08,simple,3,near,1,near,31,113.5,0,0,0.53224438999996,FALSE,FALSE
S08,simple,3,near,1,near,32,121.7,0,0,0.773951431000114,FALSE,FALSE
S08,simple,3,near,1,near,33,130.4,0,0,0.623696810000183,FALSE,FALSE
S08,simple,3,near,1,near,34,139.8,1,11,0.449381789000199,FALSE,FALSE
S08,simple,3,near,1,near,35,130.4,1,0,0.452036919999955,FALSE,FALSE
S08,simple,3,near,1,near,36,121.7,1,0,0.527210823000132,FALSE,FALSE
S08,simple,3,near,1,near,37,113.5,0,12,0.477061968999806,FALSE,FALSE
S08,simple,4,near,1,near,1,30.3,0,0,0.567618878999838,FALSE,FALSE
S08,simple,4,near,1,near,2,34.9,0,0,0.371245117999933,FALSE,FALSE
S08,simple,4,near,1,near,3,40.1,0,0,0.586556518999714,FALSE,FALSE
S08,simple,4,near,1,near,4,46,0,0,0.499108518999947,FALSE,FALSE
S08,simple,4,near,1,near,5,52.9,0,0,0.441001404999952,FALSE,FALSE
S08,simple,4,near,1,near,6,60.8,0,0,0.53047963400013,FALSE,FALSE
S08,simple,4,near,1,near,7,69.8,0,0,0.478063068999745,FALSE,FALSE
S08,simple,4,near,1,near,8,80.2,0,0,0.347399704000054,FALSE,FALSE
S08,simple,4,near,1,near,9,92.2,0,0,0.445081446000131,FALSE,FALSE
S08,simple,4,near,1,near,10,105.9,0,0,0.475766911999926,FALSE,FALSE
S08,simple,4,near,1,near,11,121.7,1,1,0.498502372000075,FALSE,FALSE
S08,simple,4,near,1,near,12,105.9,0,2,0.67168453800013606,FALSE,FALSE
S08,simple,4,near,1,near,13,121.7,0,0,1.00820381199992,FALSE,TRUE
S08,simple,4,near,1,near,14,130.4,1,3,0.601177680000092,FALSE,FALSE
S08,simple,4,near,1,near,15,121.7,0,4,0.634591961000297,FALSE,FALSE
S08,simple,4,near,1,near,16,130.4,1,5,0.508314516000155,FALSE,FALSE
S08,simple,4,near,1,near,17,121.7,1,0,0.775518218999878,FALSE,FALSE
S08,simple,4,near,1,near,18,113.5,0,6,0.593180945999848,FALSE,FALSE
S08,simple,4,near,1,near,19,121.7,0,0,0.704375043000255,FALSE,FALSE
S08,simple,4,near,1,near,20,130.4,1,7,0.59930954299989,FALSE,FALSE
S08,simple,4,near,1,near,21,121.7,0,8,0.639026087000275,FALSE,FALSE
S08,simple,4,near,1,near,22,130.4,1,9,0.58305237400009,FALSE,FALSE
S08,simple,4,near,1,near,23,121.7,1,0,0.521526645999984,FALSE,FALSE
S08,simple,4,near,1,near,24,113.5,0,10,0.43886232099976,FALSE,FALSE
S08,simple,4,near,1,near,25,121.7,1,11,0.49233221500026,FALSE,FALSE
S08,simple,4,near,1,near,26,113.5,1,0,0.473191037000106,FALSE,FALSE
S08,simple,4,near,1,near,27,105.9,0,12,0.54462772800025006,FALSE,FALSE
S09,simple,1,far,1,far,1,280,1,0,1.01393602500002,FALSE,FALSE
S09,simple,1,far,1,far,2,243.7,1,0,1.10425734199998,FALSE,FALSE
S09,simple,1,far,1,far,3,212.1,1,0,1.84329509999998,TRUE,FALSE
S09,simple,1,far,1,far,4,184.6,1,0,1.54073294999989,FALSE,FALSE
S09,simple,1,far,1,far,5,160.6,1,0,1.54016354299984,FALSE,FALSE
S09,simple,1,far,1,far,6,139.8,1,0,1.22951439000008,FALSE,FALSE
S09,simple,1,far,1,far,7,121.7,0,1,1.34574882600009,FALSE,FALSE
S09,simple,1,far,1,far,8,139.8,0,0,1.17399807900028,FALSE,FALSE
S09,simple,1,far,1,far,9,160.6,0,0,1.07111542899975,FALSE,FALSE
S09,simple,1,far,1,far,10,184.6,0,0,0.62937003099978,TRUE,TRUE
S09,simple,1,far,1,far,11,212.1,0,0,1.02887595499988,FALSE,FALSE
S09,simple,1,far,1,far,12,243.7,0,0,1.44731859500007,FALSE,FALSE
S09,simple,1,far,1,far,13,280,0,0,1.1411104849999,FALSE,FALSE
S09,simple,1,far,1,far,14,280,0,0,0.982914693000112,FALSE,FALSE
S09,simple,1,far,1,far,15,280,0,0,0.82875928600015,FALSE,FALSE
S09,simple,1,far,1,far,16,280,0,0,0.839240958000119,FALSE,FALSE
S09,simple,1,far,1,far,17,280,1,2,0.774705726999855,FALSE,FALSE
S09,simple,1,far,1,far,18,243.7,1,0,1.05287493300011,FALSE,FALSE
S09,simple,1,far,1,far,19,227.3,1,0,1.06747111799996,FALSE,FALSE
S09,simple,1,far,1,far,20,212.1,1,0,0.938777266000216,TRUE,FALSE
S09,simple,1,far,1,far,21,197.9,1,0,0.883814855999844,TRUE,FALSE
S09,simple,1,far,1,far,22,184.6,1,0,1.56158866999976,FALSE,FALSE
S09,simple,1,far,1,far,23,172.2,1,0,0.977676711000186,FALSE,FALSE
S09,simple,1,far,1,far,24,160.6,1,0,1.06467146299974,FALSE,FALSE
S09,simple,1,far,1,far,25,149.9,0,3,0.848739974000182,FALSE,FALSE
S09,simple,1,far,1,far,26,160.6,1,4,1.10115616800022,FALSE,FALSE
S09,simple,1,far,1,far,27,149.9,1,0,0.831363776999751,FALSE,FALSE
S09,simple,1,far,1,far,28,139.8,1,0,0.965581405999728,FALSE,FALSE
S09,simple,1,far,1,far,29,130.4,0,5,0.499680946999888,FALSE,TRUE
S09,simple,1,far,1,far,30,139.8,0,0,0.432910487999834,TRUE,TRUE
S09,simple,1,far,1,far,31,149.9,1,6,0.788166435999756,FALSE,FALSE
S09,simple,1,far,1,far,32,139.8,1,0,0.888354115999846,FALSE,FALSE
S09,simple,1,far,1,far,33,130.4,1,0,0.670480740999665,FALSE,FALSE
S09,simple,1,far,1,far,34,121.7,1,0,1.54625042099997,FALSE,FALSE
S09,simple,1,far,1,far,35,113.5,0,7,2.1305664749998,FALSE,TRUE
S09,simple,1,far,1,far,36,121.7,0,0,1.06042100200011,FALSE,FALSE
S09,simple,1,far,1,far,37,130.4,0,0,1.37884209799995,FALSE,FALSE
S09,simple,1,far,1,far,38,139.8,0,0,1.39770929800034,FALSE,FALSE
S09,simple,1,far,1,far,39,149.9,0,0,1.20725763100018,TRUE,FALSE
S09,simple,1,far,1,far,40,160.6,0,0,1.28922110700023,FALSE,FALSE
S09,simple,1,far,1,far,41,172.2,0,0,0.226649121999799,FALSE,TRUE
S09,simple,1,far,1,far,42,184.6,0,0,1.28888307299985,FALSE,FALSE
S09,simple,1,far,1,far,43,197.9,0,0,1.24075146300038,FALSE,FALSE
S09,simple,1,far,1,far,44,212.1,0,0,1.1526139180005,FALSE,FALSE
S09,simple,1,far,1,far,45,227.3,0,0,1.31537774600019,FALSE,FALSE
S09,simple,1,far,1,far,46,243.7,1,8,1.47056476399939,FALSE,FALSE
S09,simple,1,far,1,far,47,227.3,0,9,1.29146232399944,FALSE,FALSE
S09,simple,1,far,1,far,48,243.7,0,0,1.06808541499959,FALSE,FALSE
S09,simple,1,far,1,far,49,261.2,0,0,1.54155863599954,FALSE,FALSE
S09,simple,1,far,1,far,50,280,1,10,1.35927119200005,FALSE,FALSE
S09,simple,1,far,1,far,51,261.2,1,0,1.54312545500034,FALSE,FALSE
S09,simple,1,far,1,far,52,243.7,0,11,1.23857846700048,FALSE,FALSE
S09,simple,1,far,1,far,53,261.2,0,0,1.41728359300032,FALSE,FALSE
S09,simple,1,far,1,far,54,280,0,0,1.43274729099994,FALSE,FALSE
S09,simple,1,far,1,far,55,280,1,12,1.25326124499952,FALSE,FALSE
S09,simple,2,far,1,far,1,280,1,0,1.09244558299997,FALSE,FALSE
S09,simple,2,far,1,far,2,243.7,1,0,1.26828851800019,FALSE,FALSE
S09,simple,2,far,1,far,3,212.1,1,0,1.12668325699997,FALSE,FALSE
S09,simple,2,far,1,far,4,184.6,0,1,0.933098904999497,FALSE,FALSE
S09,simple,2,far,1,far,5,212.1,1,2,1.10180519400001,FALSE,FALSE
S09,simple,2,far,1,far,6,184.6,1,0,1.22909385100047,FALSE,FALSE
S09,simple,2,far,1,far,7,172.2,0,3,1.28743773299993,FALSE,FALSE
S09,simple,2,far,1,far,8,184.6,0,0,1.11753951199989,FALSE,FALSE
S09,simple,2,far,1,far,9,197.9,0,0,1.19962399799988,FALSE,FALSE
S09,simple,2,far,1,far,10,212.1,0,0,1.23520536999968,FALSE,FALSE
S09,simple,2,far,1,far,11,227.3,1,4,0.97503436199986,FALSE,FALSE
S09,simple,2,far,1,far,12,212.1,1,0,1.20247019099952,FALSE,FALSE
S09,simple,2,far,1,far,13,197.9,0,5,1.24814847900052,FALSE,FALSE
S09,simple,2,far,1,far,14,212.1,0,0,1.17230134400052,FALSE,FALSE
S09,simple,2,far,1,far,15,227.3,0,0,1.67618599300022,FALSE,FALSE
S09,simple,2,far,1,far,16,243.7,0,0,1.40734458499992,FALSE,FALSE
S09,simple,2,far,1,far,17,261.2,1,6,1.17263951700079,FALSE,FALSE
S09,simple,2,far,1,far,18,243.7,1,0,1.55601337999997,FALSE,FALSE
S09,simple,2,far,1,far,19,227.3,0,7,1.08981187900008,FALSE,FALSE
S09,simple,2,far,1,far,20,243.7,1,8,0.809634407999511,FALSE,FALSE
S09,simple,2,far,1,far,21,227.3,1,0,0.835034870000527,FALSE,FALSE
S09,simple,2,far,1,far,22,212.1,0,9,1.19679567000003,FALSE,FALSE
S09,simple,2,far,1,far,23,227.3,0,0,1.10461116700026,FALSE,FALSE
S09,simple,2,far,1,far,24,243.7,1,10,1.41588144199977,FALSE,FALSE
S09,simple,2,far,1,far,25,227.3,0,11,1.23753440600012,FALSE,FALSE
S09,simple,2,far,1,far,26,243.7,1,12,1.22605349200057,FALSE,FALSE
S09,simple,3,near,1,near,1,30.3,0,0,1.18924021200019,FALSE,FALSE
S09,simple,3,near,1,near,2,34.9,0,0,0.864751021999837,FALSE,FALSE
S09,simple,3,near,1,near,3,40.1,0,0,1.09553549100019,FALSE,FALSE
S09,simple,3,near,1,near,4,46,0,0,1.24141868199968,FALSE,FALSE
S09,simple,3,near,1,near,5,52.9,0,0,1.46655028700025,FALSE,FALSE
S09,simple,3,near,1,near,6,60.8,0,0,1.23807024999951,FALSE,FALSE
S09,simple,3,near,1,near,7,69.8,0,0,0.916384015000403,FALSE,FALSE
S09,simple,3,near,1,near,8,80.2,0,0,1.37152413300009,FALSE,FALSE
S09,simple,3,near,1,near,9,92.2,0,0,1.23157144499964,FALSE,FALSE
S09,simple,3,near,1,near,10,105.9,0,0,1.14255878699987,FALSE,FALSE
S09,simple,3,near,1,near,11,121.7,0,0,0.908692842999699,FALSE,FALSE
S09,simple,3,near,1,near,12,139.8,1,1,1.12255425800049,FALSE,FALSE
S09,simple,3,near,1,near,13,121.7,1,0,1.07918994899956,FALSE,FALSE
S09,simple,3,near,1,near,14,105.9,0,2,1.04887555200003,FALSE,FALSE
S09,simple,3,near,1,near,15,121.7,1,3,1.05498273800004,FALSE,FALSE
S09,simple,3,near,1,near,16,113.5,0,4,1.10552268900028,FALSE,FALSE
S09,simple,3,near,1,near,17,121.7,0,0,1.201546796,FALSE,FALSE
S09,simple,3,near,1,near,18,130.4,1,5,1.34050547599963,FALSE,FALSE
S09,simple,3,near,1,near,19,121.7,1,0,1.30616892100079,FALSE,FALSE
S09,simple,3,near,1,near,20,113.5,0,6,1.00093675799963,FALSE,FALSE
S09,simple,3,near,1,near,21,121.7,0,0,0.97166682399984,FALSE,FALSE
S09,simple,3,near,1,near,22,130.4,1,7,1.09832090300006,FALSE,FALSE
S09,simple,3,near,1,near,23,121.7,1,0,1.05722742000034,FALSE,FALSE
S09,simple,3,near,1,near,24,113.5,1,0,0.913193417000002,FALSE,FALSE
S09,simple,3,near,1,near,25,105.9,0,8,1.33492035399922,FALSE,FALSE
S09,simple,3,near,1,near,26,113.5,0,0,1.554312966,FALSE,FALSE
S09,simple,3,near,1,near,27,121.7,0,0,1.16771525000058,FALSE,FALSE
S09,simple,3,near,1,near,28,130.4,0,0,1.43671317000008,FALSE,FALSE
S09,simple,3,near,1,near,29,139.8,1,9,0.959972392000054,TRUE,FALSE
S09,simple,3,near,1,near,30,130.4,1,0,1.27945991700017,FALSE,FALSE
S09,simple,3,near,1,near,31,121.7,0,10,1.16466612899967,FALSE,FALSE
S09,simple,3,near,1,near,32,130.4,0,0,1.4937962820004,FALSE,FALSE
S09,simple,3,near,1,near,33,139.8,1,11,1.14053179799976,FALSE,FALSE
S09,simple,3,near,1,near,34,130.4,1,0,1.22053443000004,FALSE,FALSE
S09,simple,3,near,1,near,35,121.7,1,0,1.4464348749998,FALSE,FALSE
S09,simple,3,near,1,near,36,113.5,1,0,1.39057902100012,FALSE,FALSE
S09,simple,3,near,1,near,37,105.9,0,12,1.180191681,FALSE,FALSE
S09,simple,4,near,1,near,1,30.3,0,0,0.935496940999656,FALSE,FALSE
S09,simple,4,near,1,near,2,34.9,0,0,0.708849871999519,FALSE,TRUE
S09,simple,4,near,1,near,3,40.1,0,0,0.671216460000323,FALSE,TRUE
S09,simple,4,near,1,near,4,46,0,0,0.958832415999495,FALSE,FALSE
S09,simple,4,near,1,near,5,52.9,0,0,1.30033536500014,FALSE,FALSE
S09,simple,4,near,1,near,6,60.8,0,0,0.979237560000001,FALSE,FALSE
S09,simple,4,near,1,near,7,69.8,0,0,1.22872216799988,FALSE,FALSE
S09,simple,4,near,1,near,8,80.2,0,0,1.13636932600002,FALSE,FALSE
S09,simple,4,near,1,near,9,92.2,0,0,1.14869781000016,FALSE,FALSE
S09,simple,4,near,1,near,10,105.9,0,0,1.11288471700027,FALSE,FALSE
S09,simple,4,near,1,near,11,121.7,1,1,1.13129489699986,FALSE,FALSE
S09,simple,4,near,1,near,12,105.9,0,2,1.47134335700048,FALSE,FALSE
S09,simple,4,near,1,near,13,121.7,1,3,1.32170228199993,FALSE,FALSE
S09,simple,4,near,1,near,14,113.5,1,0,1.13332486900072,FALSE,FALSE
S09,simple,4,near,1,near,15,105.9,0,4,0.997874114999831,FALSE,FALSE
S09,simple,4,near,1,near,16,113.5,0,0,1.10833576299956,FALSE,FALSE
S09,simple,4,near,1,near,17,121.7,0,0,1.09174821499982,FALSE,FALSE
S09,simple,4,near,1,near,18,130.4,0,0,1.02916025000013,FALSE,FALSE
S09,simple,4,near,1,near,19,139.8,1,5,1.24606233599934,FALSE,FALSE
S09,simple,4,near,1,near,20,130.4,1,0,1.04385822999939,FALSE,FALSE
S09,simple,4,near,1,near,21,121.7,0,6,1.00983966700005,FALSE,FALSE
S09,simple,4,near,1,near,22,130.4,1,7,1.23703954200028,FALSE,FALSE
S09,simple,4,near,1,near,23,121.7,0,8,0.945446613999593,FALSE,FALSE
S09,simple,4,near,1,near,24,130.4,1,9,0.925979499000277,FALSE,FALSE
S09,simple,4,near,1,near,25,121.7,0,10,1.18684623100035,FALSE,FALSE
S09,simple,4,near,1,near,26,130.4,1,11,1.18398089600032,FALSE,FALSE
S09,simple,4,near,1,near,27,121.7,1,0,1.6469738349997,TRUE,TRUE
S09,simple,4,near,1,near,28,113.5,0,12,1.23685487800049,FALSE,FALSE
S10,simple,1,near,1,near,1,30.3,0,0,1.27190906000033,FALSE,FALSE
S10,simple,1,near,1,near,2,34.9,0,0,0.986728375000894,FALSE,FALSE
S10,simple,1,near,1,near,3,40.1,0,0,2.06361867099986,FALSE,FALSE
S10,simple,1,near,1,near,4,46,0,0,1.93462480599919,FALSE,FALSE
S10,simple,1,near,1,near,5,52.9,0,0,1.85742198700063,FALSE,FALSE
S10,simple,1,near,1,near,6,60.8,0,0,1.89035860100012,FALSE,FALSE
S10,simple,1,near,1,near,7,69.8,0,0,2.61996552799974,FALSE,FALSE
S10,simple,1,near,1,near,8,80.2,1,1,1.60241402799875,FALSE,FALSE
S10,simple,1,near,1,near,9,69.8,0,2,2.75483497200003,FALSE,FALSE
S10,simple,1,near,1,near,10,80.2,1,3,1.28022908499952,FALSE,FALSE
S10,simple,1,near,1,near,11,74.8,1,0,1.61687129399979,FALSE,FALSE
S10,simple,1,near,1,near,12,69.8,1,0,2.21942931699959,FALSE,FALSE
S10,simple,1,near,1,near,13,65.1,1,0,2.06108163999852,FALSE,FALSE
S10,simple,1,near,1,near,14,60.8,0,4,1.30785019199902,FALSE,FALSE
S10,simple,1,near,1,near,15,65.1,0,0,0.989321144001224,FALSE,FALSE
S10,simple,1,near,1,near,16,69.8,0,0,1.03064768999866,TRUE,FALSE
S10,simple,1,near,1,near,17,74.8,0,0,1.50239510300162,FALSE,FALSE
S10,simple,1,near,1,near,18,80.2,1,5,1.35936258399852,FALSE,FALSE
S10,simple,1,near,1,near,19,74.8,1,0,1.38741248800034,FALSE,FALSE
S10,simple,1,near,1,near,20,69.8,0,6,2.69338468400019,FALSE,FALSE
S10,simple,1,near,1,near,21,74.8,0,0,2.48808550499962,FALSE,FALSE
S10,simple,1,near,1,near,22,80.2,1,7,1.21203802399941,FALSE,FALSE
S10,simple,1,near,1,near,23,74.8,1,0,1.58190263600045,FALSE,FALSE
S10,simple,1,near,1,near,24,69.8,0,8,2.5463197500012,FALSE,FALSE
S10,simple,1,near,1,near,25,74.8,0,0,3.04764099400018,FALSE,FALSE
S10,simple,1,near,1,near,26,80.2,0,0,1.1004068680013,FALSE,FALSE
S10,simple,1,near,1,near,27,86,0,0,1.30382585499865,FALSE,FALSE
S10,simple,1,near,1,near,28,92.2,1,9,1.12241071300014,FALSE,FALSE
S10,simple,1,near,1,near,29,86,0,10,2.36914910399901,FALSE,FALSE
S10,simple,1,near,1,near,30,92.2,1,11,1.26270228300018,FALSE,FALSE
S10,simple,1,near,1,near,31,86,1,0,2.46565193100105,FALSE,FALSE
S10,simple,1,near,1,near,32,80.2,0,12,1.80365069999971,FALSE,FALSE
S10,simple,2,far,1,far,1,280,1,0,1.43589342800078,FALSE,FALSE
S10,simple,2,far,1,far,2,243.7,1,0,1.23064149399943,FALSE,FALSE
S10,simple,2,far,1,far,3,212.1,1,0,0.920888224000009,FALSE,FALSE
